,title,price,link
40,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","24,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_26?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-26
41,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","24,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDk2MTEyMDQ2MDQzNzk0OjE3Mjk2NTUxMjM6c3BfbXRmOjMwMDE5MzkwOTY5NzAzMjo6MDo6&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_27_sspa%3Fcrid%3D4DC3J2RVS6HW%26dib%3DeyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729655123%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
42,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","27,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDk2MTEyMDQ2MDQzNzk0OjE3Mjk2NTUxMjM6c3BfbXRmOjMwMDM3NDU3Mjk2NTczMjo6MDo6&url=%2FAcer-i3-1215U-Premium-Windows-AL15-52%2Fdp%2FB0CKLN7PSZ%2Fref%3Dsr_1_28_sspa%3Fcrid%3D4DC3J2RVS6HW%26dib%3DeyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729655123%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
43,"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","32,990",https://amazon.in//Acer-5-5625U-Premium-Windows-AL15-41/dp/B0DG2GCTD7/ref=sr_1_29?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-29
44,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 3050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","65,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjI3MTgwNDkxNjcwNzI6MTcyOTY1NTExNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzQ0MDM0NjI3NTMyOjowOjo&url=%2FAcer-7-7735HS-Graphics-Windows-ANV15-41%2Fdp%2FB0DFWVTQQ7%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%253Aamzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26crid%3D4DC3J2RVS6HW%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.RgvuVpf0LCnDxjOjLJNk6ThHr318cGqLkfNs559NT5yw1rYUgtwx4XgnamPllj1idXqXPX_Lrq6vfVFaXGneEg.neMd7RiDR78Bn8c_ViHcVWK9pQuS6NprBG3ZYbdsMMM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DFWVTQQ7%26pd_rd_r%3D321d7e2f-90de-4559-a6e9-0bf9bf20045f%26pd_rd_w%3Do8AIB%26pd_rd_wg%3DLKZMd%26pf_rd_p%3D4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26pf_rd_r%3DTWGSH3ZV40YBVD4X2F6D%26qid%3D1729655116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D1-1-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
45,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG  ","19,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_30?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-30
46,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","41,990",https://amazon.in//Lenovo-Intel-Core-12th-1235U/dp/B0DJCNMC4C/ref=sr_1_31?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-31
47,"HP Laptop 255 G9 (2024), AMD Athlon Silver 3050U - (8GB/256GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg/MS Office 2021 Pro Plus  ","22,930",https://amazon.in//HP-Laptop-255-Athlon-Silver/dp/B0DJCTPW2L/ref=sr_1_32?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-32
48,(Refurbished) Dell Precision 5540 Laptop / Intel Core i9-9880H / 32GB RAM / 1TB SSD / Nvidia Quadro T2000 with 4GB Graphics / Windows 11 Pro / 15.6 inches Ultra HD 4K Touchscreen Display  ,"61,999",https://amazon.in//Refurbished-Dell-Precision-i9-9880H-Touchscreen/dp/B0DJ3LG1LD/ref=sr_1_33?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-33
49,(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel HD Graphics)  ,"16,000",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0DJ18SY5Z/ref=sr_1_34?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-34
50,"FUTOPIA ULTIMUS PRO [2024] Intel Dual Core ~2.8 GHz 4GB RAM 128 GB eMMC Expandable ~ 512 GB, 14.1"" HD Display Intel HD Graphics Win 11 Home 1.20 Kg Thin & Light Laptop Space Grey  ","10,490",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-Expandable-Graphics/dp/B0CY2PQKSM/ref=sr_1_35?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-35
51,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","46,980",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_36?crid=4DC3J2RVS6HW&dib=eyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk&dib_tag=se&keywords=laptop&qid=1729655123&sprefix=laptop%2Caps%2C224&sr=8-36
52,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDk2MTEyMDQ2MDQzNzk0OjE3Mjk2NTUxMjM6c3BfYnRmOjMwMDI4NjE4OTIxNzczMjo6MDo6&url=%2FAcer-i5-1235U-Graphics-AL15-52-Keyboard%2Fdp%2FB0D4Z8WJY4%2Fref%3Dsr_1_37_sspa%3Fcrid%3D4DC3J2RVS6HW%26dib%3DeyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729655123%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
53,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDk2MTEyMDQ2MDQzNzk0OjE3Mjk2NTUxMjM6c3BfYnRmOjMwMDM1MDY5ODMxMjQzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX22LYY9%2Fref%3Dsr_1_38_sspa%3Fcrid%3D4DC3J2RVS6HW%26dib%3DeyJ2IjoiMSJ9.X52LootGKUCe9O6i9DNlhqdnD2UNkmBlSJMtCF1kDZf5Xd_CEcm15xi_ZxihvoAtjhyb_hQcdQQRARAhL5Bfmh-tL2mRPak4JycUFy90p_j5c4YcLpRTipgV-iHQzQ-twU3R1Y0q6WYZorPwB04GTT7QoeMdxVsCFv2MwFFx_kwfUHuNzOV7pY-h8dJAESZvFY4JXNI_KvyIx2RRAk58IjD_SpOK7KeswAZsRgGNo30.QwkE4uM0vx6DxAs1v4eIJtytBMsGvGSFTQbWG3KTOLk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729655123%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
54,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 4050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjI3MTgwNDkxNjcwNzI6MTcyOTY1NTExNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzQ0MDM0NjI3NjMyOjoxOjo&url=%2FAcer-7-7735HS-Graphics-Windows-ANV15-41%2Fdp%2FB0DFWRZLK5%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%253Aamzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26crid%3D4DC3J2RVS6HW%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.RgvuVpf0LCnDxjOjLJNk6ThHr318cGqLkfNs559NT5yw1rYUgtwx4XgnamPllj1idXqXPX_Lrq6vfVFaXGneEg.neMd7RiDR78Bn8c_ViHcVWK9pQuS6NprBG3ZYbdsMMM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DFWRZLK5%26pd_rd_r%3D321d7e2f-90de-4559-a6e9-0bf9bf20045f%26pd_rd_w%3Do8AIB%26pd_rd_wg%3DLKZMd%26pf_rd_p%3D4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26pf_rd_r%3DTWGSH3ZV40YBVD4X2F6D%26qid%3D1729655116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D1-2-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
55,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjI3MTgwNDkxNjcwNzI6MTcyOTY1NTExNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzU2NDk2MjExNzMyOjoyOjo&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%253Aamzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26crid%3D4DC3J2RVS6HW%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.RgvuVpf0LCnDxjOjLJNk6ThHr318cGqLkfNs559NT5yw1rYUgtwx4XgnamPllj1idXqXPX_Lrq6vfVFaXGneEg.neMd7RiDR78Bn8c_ViHcVWK9pQuS6NprBG3ZYbdsMMM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CP2KRYLM%26pd_rd_r%3D321d7e2f-90de-4559-a6e9-0bf9bf20045f%26pd_rd_w%3Do8AIB%26pd_rd_wg%3DLKZMd%26pf_rd_p%3D4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26pf_rd_r%3DTWGSH3ZV40YBVD4X2F6D%26qid%3D1729655116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D1-3-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
56,"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjI3MTgwNDkxNjcwNzI6MTcyOTY1NTExNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzUwNTU1MDUzNDMyOjozOjo&url=%2FAcer-5-5625U-Premium-Windows-AL15-41%2Fdp%2FB0DG2GCTD7%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%253Aamzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26crid%3D4DC3J2RVS6HW%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.RgvuVpf0LCnDxjOjLJNk6ThHr318cGqLkfNs559NT5yw1rYUgtwx4XgnamPllj1idXqXPX_Lrq6vfVFaXGneEg.neMd7RiDR78Bn8c_ViHcVWK9pQuS6NprBG3ZYbdsMMM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DG2GCTD7%26pd_rd_r%3D321d7e2f-90de-4559-a6e9-0bf9bf20045f%26pd_rd_w%3Do8AIB%26pd_rd_wg%3DLKZMd%26pf_rd_p%3D4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26pf_rd_r%3DTWGSH3ZV40YBVD4X2F6D%26qid%3D1729655116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D1-4-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
57,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjI3MTgwNDkxNjcwNzI6MTcyOTY1NTExNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzYzMzkxMjEzMjMyOjo0Ojo&url=%2FHP-Office-Windows-39-6cm-fy5011TU%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%253Aamzn1.sym.4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26crid%3D4DC3J2RVS6HW%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.RgvuVpf0LCnDxjOjLJNk6ThHr318cGqLkfNs559NT5yw1rYUgtwx4XgnamPllj1idXqXPX_Lrq6vfVFaXGneEg.neMd7RiDR78Bn8c_ViHcVWK9pQuS6NprBG3ZYbdsMMM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D4LZMJ5Z%26pd_rd_r%3D321d7e2f-90de-4559-a6e9-0bf9bf20045f%26pd_rd_w%3Do8AIB%26pd_rd_wg%3DLKZMd%26pf_rd_p%3D4f5cf6db-0ea7-4215-8f6c-97eaf984152d%26pf_rd_r%3DTWGSH3ZV40YBVD4X2F6D%26qid%3D1729655116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C224%26sr%3D1-5-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
